type,rd_percentage,pause,bandwidth_mean,bandwidth_std,bandwidth_min,bandwidth_max,rd_mapped_mean,latency_mean,latency_std,latency_min,latency_max,bandwidth_smooth,latency_smooth
DDR5-4800,100,10000,1.1715317236947569,0.0004232651165868825,1.1712324300605788,1.1718310173289352,0.9897392480748295,1380.6397564449999,11.69540061703684,1372.36985936,1388.90965353,1.1715317236947573,1380.6397564450012
DDR5-4800,100,11000,1.1724242530359983,0.0015967083292755069,1.1712952097487905,1.173553296323206,0.9898494648075264,976.301055675,36.215552666640356,950.6927928,1001.90931855,1.1724242530359992,976.3010556750014
DDR5-4800,100,12000,1.1711752064881307,0.0005068057142393891,1.170816840730848,1.1715335722454134,0.9897592256488122,404.23037337000005,20.416172230416528,389.79395954,418.66678720000004,1.1727851870264074,244.58447535874907
DDR5-4800,100,13000,1.174099306331367,0.005203319019837391,1.1704200041677628,1.1777786084949708,0.9880409735352608,153.205976465,1.6645118903045655,152.02898882,154.38296411,1.172627033797725,124.88748847874956
DDR5-4800,100,14000,1.1704833699169224,0.0012488350749009117,1.1696003101668764,1.1713664296669686,0.9892031245781937,127.2744871,0.47870581785680033,126.93599097,127.61298323,1.1820143235507838,123.40714159156227
DDR5-4800,100,15000,1.1680363389828394,0.0002493028471341979,1.167860055249062,1.1682126227166172,0.9896518328538184,121.893983055,0.06364776324797507,121.84897729000001,121.93898882,1.0757621211540482,118.05970466312478
DDR5-4800,100,20000,0.9603488969539162,0.003662676050486636,0.9577589938813276,0.9629388000265049,0.9870334346578609,114.79598946499999,0.07919383110146293,114.73999097000001,114.85198795999999,0.8615028693354194,113.92652219718728
DDR5-4800,100,25000,0.7727898150490764,0.005617895302741275,0.768817363184512,0.7767622669136408,0.9838933857698342,113.97999097000002,0.08061686228540522,113.92298624000001,114.0369957,0.7030146795875716,114.12070772593728
DDR5-4800,100,30000,0.6461661596773569,0.011121585513444603,0.6383020111432541,0.6540303082114596,0.9808246409242776,114.265485705,0.06009237378361987,114.22299398,114.30797743,0.6004699460767019,113.88994884374978
DDR5-4800,100,35000,0.5620200021828161,0.012662992401098217,0.5530659143858858,0.5709740899797463,0.9784242198713543,113.48197699500001,0.009906488222685509,113.47497205,113.48898194000002,0.5253701375907898,113.4548587606248
DDR5-4800,100,40000,0.4933665044652322,0.005788312108177467,0.4892735497219157,0.49745945920854867,0.9756094392998553,113.50799183000001,0.004240816351623767,113.50499312000001,113.51099054000001,0.4685299355970169,113.43224363062478
DDR5-4800,100,45000,0.44639019870242463,0.0012623790560998098,0.4454975619114286,0.4472828354934207,0.9722673656501173,113.36649355,0.033233410603948826,113.34299397999999,113.38999312,0.42362530208217064,113.43314975968728
DDR5-4800,100,50000,0.39931135677381085,0.004383439975964338,0.3962117966418823,0.40241091690573944,0.9699129020683998,113.472493335,0.1096030713634954,113.39499226,113.54999441,0.3694776880505849,113.31368154718729
DDR5-4800,100,60000,0.3399426615061452,0.0002418299053194355,0.33977166194020014,0.3401136610720903,0.9642321082369584,113.11249398000001,0.03464701605447668,113.08799484000001,113.13699312,0.3160166534817867,112.97536580874979
DDR5-4800,100,70000,0.2952529570078096,0.0004824710313505571,0.2949117984698156,0.29559411554580367,0.9589348279274926,112.87948753,0.06293919275574757,112.8349828,112.92399225999999,0.2768339996361049,112.85611187156229
DDR5-4800,100,80000,0.2611827541431858,0.0008194170003804254,0.2606033388255973,0.26176216946077435,0.9535882510981153,112.849487315,0.04737524217177106,112.81598795999999,112.88298667000001,0.24919282249835206,112.8009576909373
DDR5-4800,100,90000,0.23863474467512685,0.004946572979113018,0.2351369893779619,0.24213249997229183,0.9438753050642243,112.75048968000002,0.0021140230015820327,112.74899484000001,112.75198452000001,0.23548896393171787,112.72620421062479
DDR5-4800,100,100000,0.21601937238336366,0.0004767574740530122,0.2156822539404794,0.21635649082624792,0.9425952698889086,112.70498237000001,0.004231086562308457,112.70199054000001,112.7079742,0.13924826704602228,112.66301886062479
DDR5-4800,100,500000,0.06288087647573798,0.0002233387191172769,0.06272295215294862,0.06303880079852732,0.8061023197233294,112.630493765,0.050202453072831804,112.59499527,112.66599226,0.06288087647573834,112.63049376500005
DDR5-4800,100,1000000,0.043495222320427226,0.0005196526639014593,0.04312777239792085,0.0438626722429336,0.7181248868680583,112.66049376500001,0.030404071311446314,112.63899484000001,112.68199269000002,0.04349522232042735,112.66049376500006
