type,rd_percentage,pause,bandwidth_mean,bandwidth_std,bandwidth_min,bandwidth_max,rd_mapped_mean,latency_mean,latency_std,latency_min,latency_max,bandwidth_smooth,latency_smooth
DDR5-4800,100,140,32.88697112831997,0.020487958619762943,32.872483953847265,32.90145830279267,0.9995509659943753,441.53148270416665,8.486422242505856,434.9919853055,451.121483994,30.76574396714809,420.75133138805455
DDR5-4800,100,160,27.485838262201746,0.016998483241654986,27.473818519431685,27.497858004971803,0.9994557432452509,163.6298260985,1.4873276365560104,162.55099344149997,165.3264950235,28.892288228330496,309.87736420958913
DDR5-4800,100,180,25.618155974454297,0.04437894432798609,25.586775321978077,25.649536626930516,0.99940912695173,151.70366088483334,0.8834657087392341,150.748494359,152.4914929825,26.61866206590847,212.40459660784634
DDR5-4800,100,200,23.966345932120266,0.011795356473329351,23.958005355571462,23.97468650866907,0.999394774182858,146.4976565171667,0.05651778963136865,146.43599165950002,146.546991501,24.10207701974038,140.72982229043538
DDR5-4800,100,220,22.27250241117583,0.011904884437695096,22.264084386660695,22.280920435690966,0.9993461128979798,140.250826493,0.14375454623067957,140.144996689,140.414490702,21.632094418384277,106.30954465668182
DDR5-4800,100,260,19.362722953041203,0.0029560846719935,19.360632685523875,19.36481322055853,0.9992433472910283,132.84449059866665,0.09853756335824941,132.737486118,132.9314918275,19.442660601467658,111.39599610274263
DDR5-4800,100,300,17.39616239254659,0.02675204833679335,17.377245837757012,17.415078947336166,0.9991416325823177,129.22332502133335,0.053085148109626945,129.176491357,129.2809907785,17.67035860711492,129.64200132527708
DDR5-4800,100,340,15.60932427910969,0.019216276582856497,15.595736319628795,15.622912238590583,0.9990771497673043,126.48649385683332,0.15424550370278342,126.327492045,126.63549651299999,15.656795576938993,126.51866112795655
DDR5-4800,100,380,14.08883061003963,0.021497175934844164,14.07362981115974,14.104031408919518,0.9989851416132641,124.23649399016666,0.11354680794256823,124.1314967965,124.356996775,13.73302070342748,123.73750651844527
DDR5-4800,100,450,12.067989146682603,0.012867236697625392,12.05889063635858,12.077087657006627,0.998810611635889,122.29949702583333,0.03509643117930903,122.265996947,122.335997205,11.997903242961645,121.85368194683028
DDR5-4800,100,550,10.123081351577813,0.01819584826656076,10.110214943879086,10.135947759276538,0.998588479944025,120.15582731900001,0.10928642398692343,120.0574964615,120.27348949450001,10.537301502698927,120.58494585945962
DDR5-4800,100,600,9.220840511424214,0.017097387261839545,9.208750832950795,9.232930189897633,0.9984705867535564,119.47282155933333,0.07724409311018612,119.41999487,119.5614736025,9.288912103098163,119.44752853195263
DDR5-4800,100,700,7.993329275134844,0.0048786588840089625,7.989879542354865,7.996779007914823,0.9981751907001708,118.51798752733333,0.08936656035321532,118.41499070399999,118.57497437200001,8.128354506075523,118.47043584979257
DDR5-4800,100,800,7.040083685867925,0.025427200537520633,7.022103939941254,7.058063431794596,0.9980270091085108,117.66132891266666,0.12879833967826057,117.530498495,117.787994131,7.060613598622924,117.63881476534034
DDR5-4800,100,900,6.305147902021375,0.002469578890731845,6.3034016460410625,6.306894158001686,0.9977702010218681,117.1031613275,0.09145262969106163,117.043995485,117.2084947325,6.09338439014882,116.95119199673466
DDR5-4800,100,1000,5.700287105312791,0.00811917362136125,5.694545982587495,5.706028228038086,0.9975262475649903,116.6361600275,0.12142906372149659,116.49749501,116.723493292,5.150964758664963,116.48525914545534
DDR5-4800,100,1500,3.8557428398978013,0.0021639678819429815,3.8542126835342096,3.8572729962613934,0.9964229298242682,115.30549537750001,0.11821262367493479,115.23699382950001,115.4419952485,4.055804327309229,115.59442691675254
DDR5-4800,100,2000,2.9215920983552195,0.004200873854244701,2.918621631965974,2.9245625647444653,0.9952636284788352,114.72099451216667,0.09916056997938774,114.60799370049999,114.7934927635,2.9987165988699163,114.56669091083528
DDR5-4800,100,3000,1.9714082316067216,0.0014086110975488708,1.9704121931475902,1.972404270065853,0.9930597014642684,114.151994751,0.006728508662434972,114.144492991,114.1574964955,1.9993726352463805,113.49717127921018
DDR5-4800,100,5000,1.2095337250246183,0.002783125307142697,1.2075657582470458,1.2115016918021908,0.9888178602118651,113.20682766116666,0.19188151215751797,112.99299484,113.36399502350001,1.0899499484412178,112.3696577335587
DDR5-4800,100,40000,0.17563922516820474,0.00021627350270160862,0.17548629670785346,0.175792153628556,0.9268360355854957,110.30932856466666,0.1648093538691464,110.121992475,110.4319968725,0.3833395425507451,111.41813641593805
DDR5-4800,100,100000,0.08596963428983168,0.00019448846939125399,0.08583211017426254,0.08610715840540083,0.8489911295293032,110.53916250000002,0.0774466460401886,110.47449776200001,110.6249910065,-0.05113410133764962,110.76640455482945
DDR5-4800,100,500000,0.03777396419433694,0.00013563058343519057,0.03767805888905363,0.03786986949962025,0.6565398191846239,110.77666275366666,0.05730194360519445,110.72449776399999,110.83799610850001,-0.14414650213656977,110.53825937871443
DDR5-4800,100,1000000,0.03174956647164779,0.00032298992438712835,0.03152117810585872,0.03197795483743686,0.5920105154515862,110.92849265866668,0.08003281107103599,110.84099397600001,110.9979953735,0.17362682124138828,110.85749811607454
