type,rd_percentage,pause,bandwidth_mean,bandwidth_std,bandwidth_min,bandwidth_max,rd_mapped_mean,latency_mean,latency_std,latency_min,latency_max,bandwidth_smooth,latency_smooth
DDR5-4800,100,300,32.748892041416745,0.005199727520027902,32.74521527882701,32.75256880400648,0.9995944596901596,352.61746730874995,0.7282976771709345,352.1024830825,353.132451535,32.08509618775523,404.1456798012265
DDR5-4800,100,340,29.78829250666951,0.002920625608902175,29.78622731249615,29.790357700842872,0.9995549528811256,205.65872367025003,0.09865995576076327,205.5889605465,205.72848679400002,30.06538525399718,239.30875788580977
DDR5-4800,100,380,27.07117315612637,0.002582955958345372,27.069346730452718,27.072999581800023,0.9995175921572286,172.50723681349996,0.18420384440582926,172.37698502599997,172.63748860099997,26.77898758370534,155.8931551989287
DDR5-4800,100,450,23.249042307261103,0.01212497349127756,23.240468656283713,23.257615958238492,0.9994323539264602,149.2682416845,0.1940985988985866,149.130993249,149.40549012,23.232390114607533,139.20021569166678
DDR5-4800,100,550,19.364095726893602,0.0025744627332730517,19.36227530683699,19.36591614695021,0.9993240666220027,132.60124063575,0.026515393076179603,132.5824914215,132.61998985,20.137170815785176,135.17052815160724
DDR5-4800,100,600,17.846315644781832,0.0007541996943276585,17.845782345063604,17.84684894450006,0.9992680900110847,129.57874136725,0.01873773679240645,129.5654917865,129.591990948,17.420472736017196,128.134159086262
DDR5-4800,100,700,15.440378706855144,0.0055199036510090015,15.43647554555202,15.444281868158269,0.9991591687230283,126.4007437285,0.03500379950884907,126.3759923045,126.4254951525,15.373876481614866,125.30684957096439
DDR5-4800,100,800,13.599150622314955,0.0032370677213821226,13.596861669778006,13.601439574851906,0.999050023201099,124.05799293125,0.003536939280666645,124.0554919375,124.060493925,13.986498551744605,124.43021944657153
DDR5-4800,100,900,12.161680568039973,0.0007534497131446505,12.161147798638524,12.16221333744142,0.9989549742757884,122.60499258249999,0.0035351994444370537,122.60249281899999,122.607492346,12.113272965901487,122.41973133647629
DDR5-4800,100,1000,10.991643353466657,0.0018536656112513627,10.99033261394289,10.992954092990425,0.9988187961873862,121.131993593,0.0014131797722656298,121.130994324,121.13299286200001,10.178100783232194,120.51533832320246
DDR5-4800,100,1500,7.437812979948587,0.0009838865376422556,7.4371172671059025,7.438508692791273,0.998318419001065,118.167741808,0.004600110742165351,118.16448903850001,118.1709945775,7.990483220843129,118.59503914698819
DDR5-4800,100,2000,5.619869658942976,0.0015310393658057642,5.618787050625151,5.620952267260801,0.9977701446358778,116.55424151599999,0.00459872976263555,116.55098972299999,116.557493309,5.789844346666513,117.03319253615486
DDR5-4800,100,3000,3.7873258721927767,0.0013534888785107619,3.786368811028521,3.7882829333570323,0.9966980337033498,115.38673629575001,0.0024825228617587447,115.38498088700001,115.38849170450001,3.5699577367660966,115.032417786262
DDR5-4800,100,5000,2.2911696862303295,4.577463410740138e-05,2.291137318676146,2.2912020537845135,0.994578573551463,114.32749099775,0.008485290213075643,114.3214909915,114.333491004,2.0456463006260712,113.19945499284533
DDR5-4800,100,40000,0.31413371423167613,0.0004286495582719662,0.3138306132222694,0.31443681524108286,0.9610877933797722,110.33899229125001,0.09475788669084155,110.271988347,110.4059962355,0.8086474218268285,111.59290912157152
DDR5-4800,100,100000,0.1404790399543867,3.2979732663719025e-05,0.14045571976177848,0.14050236014699496,0.9150468247423098,110.2864953765,0.01626503847225441,110.2749942575,110.29799649549999,0.0500389525585776,110.2877024855714
DDR5-4800,100,500000,0.04689657290324177,0.00011766207866342415,0.04681337324953035,0.04697977255695318,0.7482154580257532,110.822490359,0.11172752843274981,110.743487066,110.90149365200001,-0.18791279384766657,110.04630769641071
DDR5-4800,100,1000000,0.03508025788437746,0.0001021151421423396,0.03500805157490678,0.03515246419384813,0.663283617818377,111.06248483175,0.02971418929788973,111.04147372700001,111.0834959365,0.14584727335923642,111.38763889971433
