1171.5317236947574	2761.2795128900025
1172.424253035999	1952.6021113500028
1172.7851870264074	489.16895071749815
1172.6270337977248	249.77497695749912
1182.0143235507837	246.81428318312453
1075.7621211540481	236.11940932624955
861.5028693354194	227.85304439437456
703.0146795875715	228.24141545187456
600.469946076702	227.77989768749956
525.3701375907898	226.9097175212496
468.5299355970169	226.86448726124956
423.62530208217066	226.86629951937456
369.4776880505849	226.62736309437457
316.0166534817867	225.95073161749957
276.83399963610486	225.71222374312458
249.19282249835206	225.6019153818746
235.48896393171788	225.45240842124957
139.24826704602228	225.32603772124958
62.88087647573834	225.2609875300001
43.49522232042735	225.3209875300001
