type,rd_percentage,pause,bandwidth_mean,bandwidth_std,bandwidth_min,bandwidth_max,rd_mapped_mean,latency_mean,latency_std,latency_min,latency_max,bandwidth_smooth,latency_smooth
DDR5-4800,100,50,31.414563407609954,0.011368277319140405,31.40652482162718,31.422601993592725,0.9995962236657324,165.21731074333331,0.6966202851685536,164.75445734399997,166.01847849799998,30.845681241515944,157.61438481398898
DDR5-4800,100,55,31.026378063389764,0.018738277532314537,31.01312810027891,31.03962802650062,0.9995825300291833,161.86531826766668,0.5518119956723124,161.54647334,162.50249580750003,29.55931536645099,152.64949890964627
DDR5-4800,100,60,26.915108295468233,0.014125407324319357,26.905120124162185,26.92509646677428,0.9995227614525577,142.58063381016666,0.18524670187543896,142.4164921095,142.7814879385,28.25929742261263,146.50421238544502
DDR5-4800,100,65,26.43273207797536,0.01033287209599,26.42542563404715,26.440038521903567,0.9995151858240396,141.07881229199998,0.04920432790275522,141.021996904,141.10749320600002,27.624676839622087,145.38062884131907
DDR5-4800,100,70,26.040419225764232,0.014049532662741622,26.030484705945906,26.05035374558256,0.999500786735399,140.34813753366666,0.06370681288996359,140.30291887,140.4209963665,26.316576860196506,140.69146108819515
DDR5-4800,100,80,24.97898014653849,0.0032966763306703315,24.976649044349696,24.981311248727284,0.9994941185285064,138.27198565233334,0.3130806658711898,138.00049664600002,138.61446620200002,24.24709096304317,136.18767514253508
DDR5-4800,100,90,24.182043549304737,0.012867605069828451,24.17294477850223,24.191142320107243,0.9994772658023594,136.7491529605,0.1696372704626265,136.615496259,136.939992271,22.525544318976653,133.1881708464927
DDR5-4800,100,100,23.56259330051464,0.0017851002535784488,23.561331044020235,23.56385555700904,0.9994622102097098,135.05263856516666,0.05332603872893336,134.991421915,135.088996474,21.666340245492634,132.4648711002433
DDR5-4800,100,120,16.69146294385733,0.01363343770430756,16.68182264760573,16.70110324010893,0.9991713334786816,124.79498925516667,0.13062830465912453,124.6499965325,124.903493765,20.120535581220857,129.9595945441978
DDR5-4800,100,140,15.537490719195088,0.0067156156926655745,15.532742061798961,15.542239376591215,0.9992049399959573,124.33713719683332,0.0944794184974112,124.27199220799999,124.445495299,18.452366914380203,127.447618742279
DDR5-4800,100,160,19.342533472713306,0.019463611767789497,19.328770620845923,19.356296324580693,0.9993443420956112,127.873970135,0.14425507071299737,127.7644897575,128.03743042600001,16.847212758454305,125.28042753379647
DDR5-4800,100,180,18.355399194739636,0.005614380537813936,18.351429228189186,18.359369161290086,0.9993433649467811,127.00931273383334,0.02364634218243494,126.98245298200001,127.02699288,15.361719980428994,123.5416659872685
DDR5-4800,100,200,12.839474309481114,0.003322144981553434,12.837125198236572,12.841823420725655,0.9990459740239073,121.21265551366668,0.09338164335256156,121.157994066,121.3204798765,14.121823290958492,122.47125821949422
DDR5-4800,100,220,12.402407996132899,0.011889137198665361,12.394001106597266,12.410814885668533,0.9990082568470597,120.81699071533335,0.06186606016468305,120.762998065,120.8844963565,13.375511991990754,122.13420449489203
DDR5-4800,100,260,11.497017662413153,0.004275026714350121,11.493994762033683,11.500040562792625,0.9988310407438028,120.1953168735,0.01663795693416356,120.181995915,120.21396633350001,12.035899210865717,120.7623862096162
DDR5-4800,100,300,10.638804211890452,0.003997859375947301,10.63597729841549,10.641631125365416,0.998848790409764,119.89115685016667,0.014633937787441995,119.87549687,119.904484649,10.43476153599269,119.3104368080715
DDR5-4800,100,340,9.781846619509896,0.0008001027073280319,9.781280861459898,9.782412377559892,0.9987462332519413,119.29065630616667,0.082453416029027,119.2359943295,119.38549742,9.603969583124819,118.72738513855248
