type,rd_percentage,pause,bandwidth_mean,bandwidth_std,bandwidth_min,bandwidth_max,rd_mapped_mean,latency_mean,latency_std,latency_min,latency_max,bandwidth_smooth,latency_smooth
DDR5-4800,100,0,33.30637113237482,0.004153568955617694,33.30343411560018,33.309308149149466,0.9996108664854931,667.692413387,0.25815621184343324,667.5098693790001,667.8749573949999,33.33529112793476,664.7780146146433
DDR5-4800,100,5,33.32224256779817,0.0008598409944851707,33.32163456840023,33.32285056719611,0.9996083141038636,653.1899064325,0.1767564614360796,653.06492074,653.314892125,33.32275763239727,652.1090114373183
DDR5-4800,100,10,33.36409478890302,8.227489349418205e-05,33.36403661176791,33.364152966038134,0.9996143511533853,625.08996162975,0.6505259014460304,624.6299703535,625.5499529059999,33.31629308985433,632.0628697050038
DDR5-4800,100,15,33.36665678454145,0.008213123086786877,33.360849229512056,33.37246433957083,0.9996129586886958,604.294949867,0.028272783590768603,604.27495799,604.3149417440001,33.31879232574233,605.9787747293642
DDR5-4800,100,20,33.34320759310552,0.008566163467238415,33.33715040082908,33.349264785381955,0.9995051507409611,575.6424306839999,0.03891767655490457,575.614911731,575.669949637,33.33315016549766,575.1959118220643
DDR5-4800,100,25,33.28595904470535,0.0012919169753058248,33.28504552145139,33.28687256795932,0.99962564906029,534.6797456977499,0.19073026428014686,534.5448790345,534.814612361,33.36226143455684,541.0534662947707
DDR5-4800,100,30,33.36740961135337,0.005522232732585775,33.36350480314086,33.37131441956586,0.9996276628585355,510.949914281,0.2261937938589991,510.7899711155,511.10985744650003,33.42326247692289,503.1059132934157
DDR5-4800,100,35,33.366157985518285,0.004352284178233887,33.36308045586221,33.36923551517437,0.9996178495696386,507.50992418975,0.10608535478067059,507.434910516,507.5849378635,33.477098026514184,476.2985733572525
DDR5-4800,100,40,33.73573228639089,0.0029343016526911956,33.73365742179423,33.73780715098756,0.9996247370207856,394.695682165,0.040728179627444266,394.66688299300006,394.724481337,33.57106713399525,439.4419708736725
DDR5-4800,100,45,33.74128111868476,0.00045155803640504414,33.74096181893512,33.7416004184344,0.9996146796025469,387.26142990375,0.026144835181760757,387.2429427135,387.27991709400004,33.68375813679459,398.7680936901876
DDR5-4800,100,50,33.75641687745541,0.00457845081750638,33.75317942383502,33.7596543310758,0.9996234424409005,379.45991904675,0.005012854273643955,379.4563744235,379.46346367,33.79756187438284,358.3244433925551
