33451.94913343412	963.4394239878577
33587.23345029704	964.4196618974241
33737.11146769041	916.5675276301142
33865.265867253416	832.9802109713719
33935.379330625234	726.7549017066411
33911.13453944518	610.9887896213675
33670.58564472325	508.56342223500707
33586.73076960395	427.25978552875614
32999.795969372695	368.2228291287302
32020.160340629685	330.98921441648054
30845.681241515944	314.2796299919617
29559.31536645099	305.031787200472
28259.297422612628	292.79683635962004
27624.676839622087	290.4263971719766
26316.576860196506	281.2366226309568
24247.09096304317	272.3312283379602
22525.544318976652	266.3315657101805
21666.340245492633	264.8643733473447
20120.535581220858	259.8477885827876
18452.366914380204	254.85175344284
16847.212758454305	250.53934974233653
15361.719980428994	247.04604408923976
14121.823290958491	244.8719909427328
13375.511991990754	244.19574244896822
12035.899210865717	241.46861440570825
10434.76153599269	238.60055426937495
9603.96958312482	237.44085328798798
9209.645973205523	237.247690875967
8422.35862854744	236.05582756593552
7695.251443531179	234.9567151364087
7067.591806017307	234.0345546466325
6406.949264041066	233.19692301611266
5696.9901718212195	232.4482151040206
4998.440491562052	231.65265824879683
4345.267301986086	230.85501841697396
3520.591042244992	229.55473337771755
2656.0834737181003	228.01449455336905
1807.3495123562338	226.37942203741687
1032.0642217511127	224.58457402961656
412.0417376017702	223.16990860511132
10.335562364725881	222.40260811361424
-110.0008015034959	222.54985490483918
114.08614845363019	223.8788313285
