type,rd_percentage,pause,bandwidth_mean,bandwidth_std,bandwidth_min,bandwidth_max,rd_mapped_mean,latency_mean,latency_std,latency_min,latency_max,bandwidth_smooth,latency_smooth
DDR5-4800,100,0,32.76316982795777,0.0002629880923807534,32.762983867294274,32.76335578862126,0.9996494252481056,701.211466623,0.29319631457144435,701.034832567,701.549912391,32.762969684331715,698.1992878880243
DDR5-4800,100,5,32.743081434138716,0.00011228298503227541,32.74300203807859,32.743160830198846,0.9996490133389193,680.1631443976667,0.35582105387607493,679.909622527,680.5699117940001,32.740490149290736,681.265604258416
DDR5-4800,100,10,32.71369629590983,0.000784437029508773,32.71314161516685,32.71425097665281,0.9996484474550477,657.8414679258334,0.029456459079538467,657.8196212280001,657.8749683499999,32.71920195796125,661.2283660344974
DDR5-4800,100,15,32.70119917161759,0.006485013924030597,32.69661357429582,32.70578476893936,0.9996463623758884,636.9665767386667,0.16809496413596825,636.819803377,637.1499593385,32.69913891382005,638.9045590164392
DDR5-4800,100,20,32.678259142378096,0.006250004159957759,32.67383972205414,32.682678562702044,0.9996495316428504,609.8048838241666,0.19839419990368135,609.639778722,610.024969962,32.680334820343894,615.1111690044123
DDR5-4800,100,25,32.665096430319906,0.007025876821132185,32.6601283851759,32.67006447546391,0.9996488618790849,594.7048214926666,0.18309822059733238,594.5296884295,594.894961247,32.66282348100965,590.66518179859
DDR5-4800,100,30,32.648985352275034,0.003618756290669541,32.646426505162445,32.65154419938763,0.9996262528033426,576.9549169455,0.11757870097571436,576.8349040275,577.0698999955,32.64553929562779,566.117906376084
DDR5-4800,100,35,32.63573462257243,0.004367254903616335,32.63264650701491,32.638822738129946,0.9996464867339694,555.168184598,0.17823167250525143,554.99991744,555.354939577,32.6355666503851,551.644527914772
DDR5-4800,100,40,32.60954915541656,0.002277893886009965,32.60793844120293,32.61115986963018,0.9996439902255163,500.7681833183333,0.05972544399045724,500.719865095,500.8349586315,32.62185100164653,529.011096966141
DDR5-4800,100,45,32.60829363859983,8.588359525729481e-05,32.608232909727235,32.60835436747244,0.9996470409139133,497.8827135051667,0.07262478208327279,497.83725983550005,497.96647174099996,32.60691524171904,501.82523541399064
DDR5-4800,100,50,32.5969538889411,0.001834262280377303,32.595656869644166,32.59825090823803,0.9996233862217832,494.892013766,0.10732531189624439,494.771222675,494.9764063285,32.59029314556295,472.0200583836494
DDR5-4800,100,55,32.60040342231171,0.005349896386808144,32.59662047429795,32.604186370325465,0.9996458183778487,486.81602291383336,0.17455981100018164,486.6394081095,486.98845246400003,32.575375302589215,443.612785858417
DDR5-4800,100,60,32.545384218499805,0.005394713376439319,32.54156958008876,32.54919885691084,0.999647617078326,380.83778711966664,0.1272984759851795,380.70893721199997,380.96347525949994,32.56231663904622,418.7663920686376
DDR5-4800,100,65,32.53876639704446,0.0013031782324008792,32.53784491087924,32.53968788320969,0.9996248148830175,378.00627240016667,0.0978095567996618,377.9068954405,378.102435328,32.61847814693785,413.1494764934434
DDR5-4800,100,70,32.53836037210489,0.0026870242237386635,32.53646035905508,32.54026038515471,0.9996249667406847,375.14459413866666,0.07454294774860812,375.0614464005,375.20544211699996,32.61861838760678,388.4270975738815
DDR5-4800,100,80,32.54263270769843,0.006812981096620929,32.537815202564914,32.54745021283195,0.9996445929736849,369.8191147763334,0.13394397705611816,369.667932988,369.92297295099996,32.54545810565288,355.40241448946614
DDR5-4800,100,90,32.54036932669411,0.0057324499967828235,32.536315872428574,32.54442278095965,0.9996446852169276,364.1404194548333,0.15254379338321306,363.976928373,364.27893301949996,32.405287312704566,320.8393558168631
DDR5-4800,100,100,32.539885702702946,0.004799685658429128,32.53649181242631,32.54327959297959,0.9996448135069134,358.288411995,0.13046553283266452,358.145408823,358.400948016,32.26927006619674,290.8095715664278
DDR5-4800,100,120,31.748866356856542,0.0002529583287467795,31.748687488306928,31.749045225406157,0.9996372802542799,180.19694294466663,0.0638908737717687,180.1304743245,180.25789882849998,31.98767433996039,249.53769258487867
DDR5-4800,100,140,31.435217693724617,0.00032428229995831335,31.4349883915113,31.435446995937937,0.9996329802351045,175.28030155033332,0.015138223580527311,175.2674551295,175.296990866,31.628416586051074,210.33853022756932
DDR5-4800,100,160,31.197509683331578,0.005177990588159504,31.19384829107377,31.201171075589386,0.9996070210392544,171.63395310183333,0.0730084413743205,171.579470211,171.716907593,31.155976177627068,177.4446519726877
DDR5-4800,100,180,30.886156266797762,0.003921873810434676,30.883383083231447,30.88892945036408,0.999628815157273,167.7636134585,0.07697728022481169,167.7019722535,167.8498937135,30.579652003900108,154.83896127687055
DDR5-4800,100,200,29.74636663351233,0.00080117011896065,29.74580012068833,29.746933146336332,0.9996143885689666,159.0718152405,0.09151659682314736,159.018475757,159.177487907,29.914982721912658,146.53965503022982
DDR5-4800,100,220,29.299800515104078,0.0008827487855796242,29.29917631745171,29.300424712756445,0.9995980390066483,156.31731577,0.019008322103992108,156.3034785925,156.338989551,29.26567652538102,156.6596211240643
DDR5-4800,100,260,28.301484734875203,0.0011579632287786492,28.30066593122377,28.302303538526637,0.9995927366817111,151.87397797416665,0.015511251015003195,151.8619629985,151.891488904,28.479410145869767,152.51975005410543
DDR5-4800,100,300,27.383865924843555,0.0009382732026587774,27.38320246549935,27.38452938418776,0.9995533339640722,148.61646588533333,0.05679797526244409,148.5509901905,148.65247635149998,27.425123079942768,148.32865178649044
DDR5-4800,100,340,26.396527278308255,0.0013966930324143957,26.3955396671938,26.39751488942271,0.9995593721022422,145.24379630183333,0.017035339734381545,145.233462719,145.263458458,26.27380881230591,144.6032084971695
DDR5-4800,100,380,25.4128434403975,0.00021774155392808022,25.41268947386817,25.412997406926827,0.9995154101393362,142.18795656783334,0.06548311469467138,142.11246621700002,142.229435844,25.027365213159246,141.4412422147662
DDR5-4800,100,450,23.671362508224213,3.1063983389153356e-05,23.671340542670908,23.67138447377752,0.9995113283180251,137.99114158,0.09083650489614897,137.9359672535,138.095982325,23.557871978573196,137.96503412231633
DDR5-4800,100,550,21.548912487876024,0.00015948072454265204,21.548799717974234,21.549025257777817,0.9994648563737009,133.67861665116666,0.07684108893502609,133.6269643175,133.7669214565,22.00909292888118,134.83585588859373
DDR5-4800,100,600,20.57714056892297,3.960774038247987e-05,20.57711256202116,20.577168575824786,0.9994410730229937,132.043292703,0.00633285867595122,132.0384812955,132.050467355,20.651838209957557,132.12454522204246
DDR5-4800,100,700,18.81195291924088,0.002353182173044044,18.810288968168955,18.81361687031281,0.9993863291337723,129.45980762216666,0.0904086263631964,129.3554699775,129.514970046,19.110690494315005,129.63750767610654
DDR5-4800,100,800,17.218442715729452,4.935849163292024e-05,17.218407814005307,17.218477617453594,0.9993303071042654,127.3416492545,0.009289793055660875,127.3309844965,127.34798036149999,17.436270753733638,127.31642473990526
DDR5-4800,100,900,15.941592264150884,0.0006543378486887501,15.941129577420888,15.942054950880879,0.9992792886124924,125.57462682066667,0.08863555321904058,125.5224734925,125.676968051,15.613696172000276,125.2011293233773
