33160.151410555496	1670.4565930658396
33104.05212999496	1675.7560293015035
33061.7241421263	1689.1173393481758
33031.234537486474	1708.1164398029182
33010.65040661244	1730.3292472627923
32998.03884004126	1753.3316783248658
32986.41617170142	1775.6337420619766
32987.488934362125	1786.4553521408939
32990.499700669294	1795.5072304254043
32989.46552318005	1800.4652216289244
32992.07697686764	1802.567402322513
32991.41792161358	1804.4337949426645
32991.10743843544	1806.6115876391495
32990.651283602434	1807.7457138927928
32988.33284096546	1806.4662343228301
32979.40977595675	1815.3256475752996
32977.45729320265	1807.0860733056645
32995.938177273565	1755.7305160053559
33014.10722957324	1710.7570154221296
33034.67940774651	1700.3819070058184
33072.92417467662	1703.6427260966464
33323.73308272781	1652.9973624865381
33463.203759247335	1522.7698181347919
33372.90615595908	1335.1616905417225
32798.05393946607	1111.3796285329431
31358.57454446733	879.2029998702758
29308.712280153457	632.7390413619696
26701.98011485725	401.16909938009366
23703.21017119324	261.1822067279718
20601.581607072483	221.8914059630085
17950.971708150708	238.34951924176923
15695.49800007304	247.45175001430513
13629.17198399487	243.91020269304985
11766.990225875694	242.21596910295426
9952.368823946614	241.00633157305094
7811.780860953802	237.2422958365789
5768.402676629326	233.36693423993324
3835.295798158516	229.60080827966752
2076.8224166562595	226.0099537076317
711.1644803614307	223.15776325483972
-127.71690272524516	221.3488207843671
-305.86062460302446	220.88771015929015
310.6944227288402	222.07901524268524
