33335.29112793476	1329.5560292292867
33322.75763239727	1304.2180228746365
33316.29308985433	1264.1257394100076
33318.79232574233	1211.9575494587284
33333.15016549766	1150.3918236441286
33362.26143455684	1082.1069325895414
33423.26247692289	1006.2118265868314
33477.098026514184	952.597146714505
33571.06713399525	878.883941747345
33683.75813679459	797.5361873803752
33797.561874382845	716.6488867851102
33888.52688977103	637.1476150583371
33960.17026941364	568.2371142390712
34483.65735996979	532.8208532396783
34459.47213422561	475.7960962157176
33408.89472310492	419.91527331764985
32469.23169098045	383.9175144449073
32121.530681382334	376.5152042867509
31204.526264129916	347.6185610515935
29921.37605455198	320.79719640283815
28388.192636949352	299.1254377187646
26724.57448970175	283.5232304584988
25072.608829871366	275.5863007801607
23790.76507799248	276.77601423667926
21933.590363592983	266.5676067534066
19652.18039069556	254.5027939813704
18216.37671069711	251.40501533301023
17354.46579717068	252.13721467085054
15981.13882456087	249.133803637854
14669.78143296786	246.37035278838667
13523.98367746819	244.09141502354277
12261.234333732209	242.06725129979569
10930.765286207803	240.15997904945425
9654.922117404767	238.15794631877705
8436.715390278476	236.50090293152414
6828.135681831339	234.1250529550952
5123.380613183094	231.45018600713252
3487.065889620709	228.6268035063073
1980.2759923520625	225.66552614735662
774.6078468683795	223.37553347543704
-5.900293922401545	222.17465870357572
-237.21017711233472	222.48073504480064
204.7164502065346	224.7115957121398
