type,rd_percentage,pause,bandwidth_mean,bandwidth_std,bandwidth_min,bandwidth_max,rd_mapped_mean,latency_mean,latency_std,latency_min,latency_max,bandwidth_smooth,latency_smooth
DDR5-4800,100,0,33.14189564613115,0.0076908433843317645,33.13645739862104,33.147333893641246,0.9996016649930737,842.6682626138335,1.0180417750362998,841.4999263835001,843.3649113735,33.16015141055549,834.8673257208881
DDR5-4800,100,5,33.13677058544077,0.004112505013727538,33.133862605257896,33.13967856562364,0.9996056377631253,824.4549329946667,0.6913596501510004,823.7899551539999,825.1699549455001,33.10405212999496,838.8667696536318
DDR5-4800,100,10,33.06472928420292,0.005708151667912989,33.060693011450496,33.06876555695534,0.9996033774017747,848.9532735421667,5.966753547131621,843.9449211845,855.5549432094999,33.0617241421263,846.2796246816376
DDR5-4800,100,15,33.014038100035485,0.002612561206101389,33.012190740290386,33.015885459780584,0.9995842672134103,858.0115995728333,5.097632600744935,854.509927172,863.8599442760001,33.031234537486476,856.0150412049588
DDR5-4800,100,20,33.007669337255415,0.0018983615234770376,33.00632699294902,33.00901168156181,0.9996045958431469,867.3049490110001,0.191106798551803,867.1799805425,867.5249418794999,33.01065040661244,866.9821696236488
DDR5-4800,100,25,32.98850037152329,0.002678537606237166,32.98660635941825,32.99039438362832,0.9995989345664581,881.7765931265,0.9301971642556022,881.2048944355,882.849930389,32.99803884004126,878.0901603377635
DDR5-4800,100,30,32.9957953009211,0.00489334132728751,32.99233518608592,32.99925541575629,0.9996023523288047,892.0965368848333,1.161581978679234,891.0747466305,893.3599153675,32.98641617170142,888.697483213989
DDR5-4800,100,35,33.00262317179539,0.0014564584600220893,33.00159330014179,33.003653043448985,0.999606204404895,892.5298952025,3.357119736848966,890.3398852460001,896.394944444,32.987488934362126,893.485687996832
DDR5-4800,100,40,32.98260290322813,0.00203026031244743,32.98116729239362,32.98403851406263,0.9996031546686965,899.0549236004999,0.8282023787678225,898.104913025,899.6249505175,32.9904997006693,897.6529182912575
DDR5-4800,100,45,32.99270159363165,0.0005931320265552004,32.992282185953535,32.99312100130977,0.9995984704113621,898.7815613288334,0.156044991422594,898.6699361855,898.9598684305,32.98946552318005,900.040824874655
DDR5-4800,100,50,32.983281962471395,0.0009707321895342939,32.98259555115746,32.98396837378533,0.999599761228936,901.1099340888333,0.7977977065568478,900.1949310169999,901.659946243,32.992076976867644,901.8703900691506
DDR5-4800,100,55,32.99559202832786,0.0018136941490523378,32.99430955289607,32.996874503759656,0.9996060137452033,900.9732798423333,0.32759312346729036,900.6499351295,901.3049622044999,32.99141792161358,903.3319956788386
