type,rd_percentage,pause,bandwidth_mean,bandwidth_std,bandwidth_min,bandwidth_max,rd_mapped_mean,latency_mean,latency_std,latency_min,latency_max,bandwidth_smooth,latency_smooth
DDR5-4800,100,0,32.75268649430115,0.0005489795263421693,32.75229830715534,32.75307468144696,0.9996478330597003,701.214781612,0.0687882477093528,701.1549148545,701.289923414,32.7528174225978,699.3704090220745
DDR5-4800,100,5,32.736819137961774,0.0045294240740263465,32.733616351484166,32.74002192443939,0.9996402071261455,681.8714323515,3.017989631615219,680.0448635634999,685.3549300175,32.73715351680827,683.2384486593136
DDR5-4800,100,10,32.723237912577375,0.0005928243591351898,32.72281872245298,32.72365710270177,0.9996470924335961,664.6865830329999,11.841843513448634,657.759917505,678.3599714430001,32.719399610448825,663.3564029789533
DDR5-4800,100,15,32.698947193602905,0.001128475945274554,32.698149240609595,32.699745146596214,0.9996492029993169,638.0965233841666,0.17281567688794894,637.929897582,638.2749264515,32.700401126681385,640.7097789027498
DDR5-4800,100,20,32.671932098124884,0.0005442167364048771,32.67154727878013,32.67231691746963,0.9996478981064879,607.2979357336667,0.11802437802485916,607.1789280475,607.414951591,32.68100348866787,616.2840833524596
DDR5-4800,100,25,32.665789374233825,0.007506321215502518,32.66048160360057,32.67109714486707,0.9996461427671866,594.2748357773334,0.12560159044159358,594.129833006,594.349868319,32.66205211957032,591.0648232498409
DDR5-4800,100,30,32.64723139654731,0.0030757206529127483,32.6450565336166,32.64940625947802,0.9996442536775547,577.3231193558332,0.11253101414388375,577.1996319755,577.419882745,32.64439813755014,565.82963555214
DDR5-4800,100,35,32.641311286256546,0.000908408659656166,32.640668944333214,32.64195362817988,0.9996460821813578,555.1465280078334,0.06892133494499396,555.094863151,555.2247837835,32.63401700548148,550.6510007076555
DDR5-4800,100,40,32.60165977533038,0.0011125232947425624,32.60087310256444,32.60244644809632,0.999641912351315,500.4516029293333,0.09701757244463623,500.339910392,500.51493199099997,32.62276797344099,528.5531132486198
DDR5-4800,100,45,32.6078098042975,0.002444461896023815,32.60608130871447,32.60953829988053,0.9996397258945533,497.4189835713333,0.1167450309371124,497.3158432915,497.54572660699995,32.60939354352141,501.59423639632195
DDR5-4800,100,50,32.606191906316404,0.0001869542793430966,32.60605970967771,32.6063241029551,0.9996431843163611,494.4875603106666,0.035542415937966115,494.44693221349996,494.5129024425,32.59365239900225,471.4982088811055
DDR5-4800,100,55,32.60466042623302,0.000581232936710017,32.60424943248202,32.605071419984014,0.9996451058168722,485.4120757773333,0.0970919853291251,485.34947836099997,485.5239227705,32.57960496516446,442.9489159297083
DDR5-4800,100,60,32.55005474452405,0.0006056143043785914,32.54962651054264,32.55048297850546,0.9996466240707413,380.5592812595,0.1192445346710928,380.4574461025,380.6904575425,32.56560041146019,418.09372756223775
DDR5-4800,100,65,32.542450353807716,0.002470137531140644,32.54070370280898,32.54419700480645,0.9996403717919944,377.4114212835,0.11104970084351257,377.332927485,377.538480931,32.62310726928629,412.5091348793566
DDR5-4800,100,70,32.54061177941567,0.0007270862270224831,32.54009765181403,32.5411259070173,0.9996472300101324,374.6964375381667,0.11539589383586865,374.5638836375,374.77447501050005,32.621524678222464,387.80755443407537
DDR5-4800,100,80,32.53882458330096,0.0015091216356880807,32.53775747315873,32.53989169344319,0.9996445000756005,369.19591513483334,0.09358582099886237,369.087853224,369.2504690265,32.54746163123246,354.82981244572574
DDR5-4800,100,90,32.53438217828428,0.0013173533460099352,32.5334506688001,32.535313687768465,0.9996395998611611,363.494053035,0.12045716248112509,363.3549613325,363.563826295,32.409844416444486,320.41294216986074
DDR5-4800,100,100,32.53855944213413,0.0030818463265643373,32.53638024769804,32.54073863657022,0.9996430768998987,357.77022086233336,0.13085229305527618,357.694419883,357.921315792,32.25411839769591,290.18718838367414
DDR5-4800,100,120,31.731231879508897,0.00015408201899213417,31.73112292706841,31.731340831949385,0.9996368358016704,179.56293068300002,0.009821647806283713,179.5524359525,179.5719009825,31.95317914066667,248.86897966972757
DDR5-4800,100,140,31.405303864649504,0.0009026204180403809,31.40466561563107,31.40594211366794,0.9996317506115968,174.79529101833336,0.08217548750891165,174.70045562849998,174.8454468465,31.575643623014077,209.61614093422475
DDR5-4800,100,160,31.128524942497016,0.00135037618428573,31.127570082339954,31.129479802654075,0.9996319550454793,171.0464688733333,0.08132363774312774,170.955450686,171.11198549649998,31.0845907207447,176.73845139175998
DDR5-4800,100,180,30.723190479609066,0.0027028092939690843,30.721279304829046,30.725101654389086,0.9996224436769057,166.37729791,0.07352490085227743,166.32096746500002,166.460472875,30.49542252996257,154.1778697104922
DDR5-4800,100,200,29.67784038788031,0.000839982198383138,29.677246430771756,29.67843434498886,0.9996106706296661,158.61327573716667,0.07517549956670994,158.526957157,158.6643837865,29.82619065143721,145.93266235706977
DDR5-4800,100,220,29.22659484918608,0.0049891309655621914,29.2230670008481,29.230122697524052,0.9996034534809055,155.92514414916667,0.07756613544471033,155.874976688,156.0144845895,29.182753922417888,156.13468135111788
DDR5-4800,100,260,28.22682752984028,0.0006161100907061484,28.226391874217185,28.227263185463375,0.9995843984863353,151.62680683416667,0.07651595287894472,151.53847068049998,151.672469572,28.406418231391076,152.10324241372354
DDR5-4800,100,300,27.341355645632035,0.0024842807215105026,27.339598993887485,27.34311229737659,0.9995741866124515,148.40629583633333,0.08313835193716175,148.3104878385,148.459453998,27.3684194641642,148.0685193242919
DDR5-4800,100,340,26.361096603352422,0.004880301098910926,26.35764570935115,26.364547497353694,0.9995641625956181,144.95981038366668,0.07509722040434257,144.9139834,145.046477371,26.2348159677412,144.47675955371727
DDR5-4800,100,380,25.374698004061344,0.0010688228119732615,25.373942232203113,25.375453775919578,0.9995437680886259,141.97714128816665,0.07753806213932324,141.922973383,142.0659628275,24.986945715373082,141.27320336513958
DDR5-4800,100,450,23.623619826776363,0.0008206649568222434,23.62303952902031,23.62420012453241,0.9995096128656195,137.9654752115,0.002775779052943907,137.962984433,137.9684675885,23.52422599462473,137.81823199504902
DDR5-4800,100,550,21.51983833128928,0.0009472372923737788,21.519168533376448,21.520508129202106,0.9994653841818517,133.58197385266666,0.08535916507728433,133.5294921505,133.68046731799998,21.97966331543103,134.71323030221998
DDR5-4800,100,600,20.556337422505546,0.0007120116740333527,20.555833954222553,20.55684089078854,0.9994390434067173,131.853463582,0.08666016861025884,131.800450472,131.9534697455,20.622722323464195,132.03626038405872
